Zoop ID,Project ID,Sample date,Count date,Time,Lake ID,Site,Depth Top (m),Depth Bottom (m),Taxa,Counts,Comments
z328,17,6/20/14,7/1/14,8:41,NG,DH,0,3.5,daphnia,128,
z328,17,6/20/14,7/1/14,8:41,NG,DH,0,3.5,calanoid,3,
z328,17,6/20/14,7/1/14,8:41,NG,DH,0,3.5,cyclopoid,75,
z328,17,6/20/14,7/1/14,8:41,NG,DH,0,3.5,holopedium,697,
z328,17,6/20/14,7/1/14,8:41,NG,DH,0,3.5,bosmina,57,
z328,17,6/20/14,7/1/14,8:41,NG,DH,0,3.5,diaphanosoma,24,
z328,17,6/20/14,7/1/14,8:41,NG,DH,0,3.5,chydorus,0,
z328,17,6/20/14,7/1/14,8:41,NG,DH,0,3.5,nauplii,246,
z328,17,6/20/14,7/1/14,8:41,NG,DH,0,3.5,chaoborus,4,
z336,3,7/3/14,7/3/14,9:00,EL,DH,0,10,daphnia,50,
z336,3,7/3/14,7/3/14,9:00,EL,DH,0,10,calanoid,0,
z336,3,7/3/14,7/3/14,9:00,EL,DH,0,10,cyclopoid,47,
z336,3,7/3/14,7/3/14,9:00,EL,DH,0,10,holopedium,14,
z336,3,7/3/14,7/3/14,9:00,EL,DH,0,10,bosmina,0,
z336,3,7/3/14,7/3/14,9:00,EL,DH,0,10,diaphanosoma,0,
z336,3,7/3/14,7/3/14,9:00,EL,DH,0,10,chydorus,0
z336,3,7/3/14,7/3/14,9:00,EL,DH,0,10,nauplii,0
z336,3,7/3/14,7/3/14,9:00,EL,DH,0,10,chaoborus,19
z337,3,7/3/14,7/7/14,10:15,WL,DH,0,10,daphnia,42
z337,3,7/3/14,7/7/14,10:15,WL,DH,0,10,calanoid,0
z337,3,7/3/14,7/7/14,10:15,WL,DH,0,10,cyclopoid,376
z337,3,7/3/14,7/7/14,10:15,WL,DH,0,10,holopedium,126
z337,3,7/3/14,7/7/14,10:15,WL,DH,0,10,bosmina,0
z337,3,7/3/14,7/7/14,10:15,WL,DH,0,10,diaphanosoma,0
z337,3,7/3/14,7/7/14,10:15,WL,DH,0,10,chydorus,0
z337,3,7/3/14,7/7/14,10:15,WL,DH,0,10,nauplii,0
z337,3,7/3/14,7/7/14,10:15,WL,DH,0,10,chaoborus,22
z310,17,5/27/14,6/13/14,17:00,MO,DH,0,5,daphnia,1
z310,17,5/27/14,6/13/14,17:00,MO,DH,0,5,calanoid,14
z310,17,5/27/14,6/13/14,17:00,MO,DH,0,5,cyclopoid,284
z310,17,5/27/14,6/13/14,17:00,MO,DH,0,5,holopedium,0
z310,17,5/27/14,6/13/14,17:00,MO,DH,0,5,bosmina,16
z310,17,5/27/14,6/13/14,17:00,MO,DH,0,5,diaphanosoma,0
z310,17,5/27/14,6/13/14,17:00,MO,DH,0,5,chydorus,0
z310,17,5/27/14,6/13/14,17:00,MO,DH,0,5,nauplii,551
z310,17,5/27/14,6/13/14,17:00,MO,DH,0,5,chaoborus,3
z326,17,6/18/14,6/23/14,9:00,BR,DH,0,4.5,daphnia,19
z326,17,6/18/14,6/23/14,9:00,BR,DH,0,4.5,calanoid,225
z326,17,6/18/14,6/23/14,9:00,BR,DH,0,4.5,cyclopoid,404
z326,17,6/18/14,6/23/14,9:00,BR,DH,0,4.5,holopedium,3
z326,17,6/18/14,6/23/14,9:00,BR,DH,0,4.5,bosmina,0
z326,17,6/18/14,6/23/14,9:00,BR,DH,0,4.5,diaphanosoma,0
z326,17,6/18/14,6/23/14,9:00,BR,DH,0,4.5,chydorus,0
z326,17,6/18/14,6/23/14,9:00,BR,DH,0,4.5,nauplii,222
z326,17,6/18/14,6/23/14,9:00,BR,DH,0,4.5,chaoborus,0
z327,17,6/19/14,6/24/14,10:27,BA,DH,0,8,daphnia,80
z327,17,6/19/14,6/24/14,10:27,BA,DH,0,8,calanoid,173
z327,17,6/19/14,6/24/14,10:27,BA,DH,0,8,cyclopoid,625
z327,17,6/19/14,6/24/14,10:27,BA,DH,0,8,holopedium,5
z327,17,6/19/14,6/24/14,10:27,BA,DH,0,8,bosmina,6
z327,17,6/19/14,6/24/14,10:27,BA,DH,0,8,diaphanosoma,0
z327,17,6/19/14,6/24/14,10:27,BA,DH,0,8,chydorus,0
z327,17,6/19/14,6/24/14,10:27,BA,DH,0,8,nauplii,232
z327,17,6/19/14,6/24/14,10:27,BA,DH,0,8,chaoborus,0
z350,17,7/17/14,7/18/14,8:40,MO,DH,0,5,daphnia,46
z350,17,7/17/14,7/18/14,8:40,MO,DH,0,5,calanoid,0
z350,17,7/17/14,7/18/14,8:40,MO,DH,0,5,cyclopoid,1532
z350,17,7/17/14,7/18/14,8:40,MO,DH,0,5,holopedium,1
z350,17,7/17/14,7/18/14,8:40,MO,DH,0,5,bosmina,13
z350,17,7/17/14,7/18/14,8:40,MO,DH,0,5,diaphanosoma,0
z350,17,7/17/14,7/18/14,8:40,MO,DH,0,5,chydorus,0
z350,17,7/17/14,7/18/14,8:40,MO,DH,0,5,nauplii,538
z350,17,7/17/14,7/18/14,8:40,MO,DH,0,5,chaoborus,11
z351,3,7/23/14,7/24/14,10:20,EL,DH,0,8,daphnia,28,
z351,3,7/23/14,7/24/14,10:20,EL,DH,0,8,calanoid,0,
z351,3,7/23/14,7/24/14,10:20,EL,DH,0,8,cyclopoid,108,
z351,3,7/23/14,7/24/14,10:20,EL,DH,0,8,holopedium,51,
z351,3,7/23/14,7/24/14,10:20,EL,DH,0,8,bosmina,0,
z351,3,7/23/14,7/24/14,10:20,EL,DH,0,8,diaphanosoma,0,
z351,3,7/23/14,7/24/14,10:20,EL,DH,0,8,chydorus,0,
z351,3,7/23/14,7/24/14,10:20,EL,DH,0,8,nauplii,32,
z351,3,7/23/14,7/24/14,10:20,EL,DH,0,8,chaoborus,57,
z352,3,7/23/14,7/24/14,9:15,WL,DH,0,8,daphnia,33,some of 6.9g subsample spilled after being counted
z352,3,7/23/14,7/24/14,9:15,WL,DH,0,8,calanoid,346,some of 6.9g subsample spilled after being counted
z352,3,7/23/14,7/24/14,9:15,WL,DH,0,8,cyclopoid,36,some of 6.9g subsample spilled after being counted
z352,3,7/23/14,7/24/14,9:15,WL,DH,0,8,holopedium,0,some of 6.9g subsample spilled after being counted
z352,3,7/23/14,7/24/14,9:15,WL,DH,0,8,bosmina,0,some of 6.9g subsample spilled after being counted
z352,3,7/23/14,7/24/14,9:15,WL,DH,0,8,diaphanosoma,0,some of 6.9g subsample spilled after being counted
z352,3,7/23/14,7/24/14,9:15,WL,DH,0,8,chydorus,0,some of 6.9g subsample spilled after being counted
z352,3,7/23/14,7/24/14,9:15,WL,DH,0,8,nauplii,370,some of 6.9g subsample spilled after being counted
z352,3,7/23/14,7/24/14,9:15,WL,DH,0,8,chaoborus,37,some of 6.9g subsample spilled after being counted
z348,3,7/16/14,7/17/14,8:45,WL,DH,0,8,daphnia,117,
z348,3,7/16/14,7/17/14,8:45,WL,DH,0,8,calanoid,0,
z348,3,7/16/14,7/17/14,8:45,WL,DH,0,8,cyclopoid,335,
z348,3,7/16/14,7/17/14,8:45,WL,DH,0,8,holopedium,71,
z348,3,7/16/14,7/17/14,8:45,WL,DH,0,8,bosmina,0,
z348,3,7/16/14,7/17/14,8:45,WL,DH,0,8,diaphanosoma,0,
z348,3,7/16/14,7/17/14,8:45,WL,DH,0,8,chydorus,0,
z348,3,7/16/14,7/17/14,8:45,WL,DH,0,8,nauplii,378,
z348,3,7/16/14,7/17/14,8:45,WL,DH,0,8,chaoborus,14,
z349,3,7/16/14,7/17/14,10:00,EL,DH,0,8,daphnia,114,
z349,3,7/16/14,7/17/14,10:00,EL,DH,0,8,calanoid,0,
z349,3,7/16/14,7/17/14,10:00,EL,DH,0,8,cyclopoid,297,
z349,3,7/16/14,7/17/14,10:00,EL,DH,0,8,holopedium,165,
z349,3,7/16/14,7/17/14,10:00,EL,DH,0,8,bosmina,0,
z349,3,7/16/14,7/17/14,10:00,EL,DH,0,8,diaphanosoma,0
z349,3,7/16/14,7/17/14,10:00,EL,DH,0,8,chydorus,0
z349,3,7/16/14,7/17/14,10:00,EL,DH,0,8,nauplii,234
z349,3,7/16/14,7/17/14,10:00,EL,DH,0,8,chaoborus,18
